Row,C0,C1,C2,C3,C4,C5
46524,7,43167,179,2,-1,-1
46525,7,43168,138,1,-1,-1
46526,7,43169,140,1,-1,-1
46527,7,43170,172,1,-1,-1
46528,7,43171,173,1,-1,-1
46529,7,43172,176,1,-1,-1
46530,7,43173,179,1,-1,-1
46531,7,43174,183,1,-1,-1
46532,7,43175,170,1,-1,-1
46533,7,43176,183,1,-1,-1
46534,7,43177,186,1,-1,-1
46535,7,43178,140,1,-1,-1
46536,7,43179,170,1,-1,-1
46537,7,43180,172,1,-1,-1
46538,7,43181,179,1,-1,-1
46539,7,43182,183,1,-1,-1
46540,7,43183,186,2,-1,-1
46541,7,43184,145,1,-1,-1
46542,7,43185,147,1,-1,-1
46543,7,43186,166,1,-1,-1
46544,7,43187,172,1,-1,-1
46545,7,43188,186,1,-1,-1
46546,7,43189,147,1,-1,-1
46547,7,43190,161,1,-1,-1
46548,7,43191,168,1,-1,-1
46549,7,43192,170,2,-1,-1
46550,7,43193,179,1,-1,-1
46551,7,43194,149,2,-1,-1
46552,7,43195,162,1,-1,-1
46553,7,43196,170,1,-1,-1
46554,7,43197,173,1,-1,-1
46555,7,43198,176,1,-1,-1
46556,7,43199,179,1,-1,-1
46557,7,43200,161,2,-1,-1
46558,7,43201,168,4,-1,-1
46559,7,43202,173,2,-1,-1
46560,7,43203,179,2,-1,-1
46561,7,43204,161,1,-1,-1
46562,7,43205,162,1,-1,-1
46563,7,43206,166,1,-1,-1
46564,7,43207,168,1,-1,-1
46565,7,43208,186,1,-1,-1
46566,7,43209,173,1,-1,-1
46567,7,43210,179,1,-1,-1
46568,7,43211,186,1,-1,-1
46569,7,43212,168,1,-1,-1
46570,7,43213,173,1,-1,-1
46571,7,43214,179,2,-1,-1
46572,7,43215,172,1,-1,-1
46573,7,43216,175,1,-1,-1
46574,7,43217,179,2,-1,-1
46575,7,43218,183,1,-1,-1
46576,7,43219,172,1,-1,-1
46577,7,43220,179,1,-1,-1
46578,7,43221,186,1,-1,-1
46579,7,43222,172,1,-1,-1
46580,7,43223,173,1,-1,-1
46581,7,43224,179,1,-1,-1
46582,7,43225,183,1,-1,-1
46583,7,43226,186,1,-1,-1
46584,7,43227,179,1,-1,-1
46585,7,43228,186,2,-1,-1
46586,7,43229,186,2,-1,-1
46587,7,43230,186,1,-1,-1
46588,7,43231,93,2,-1,-1
46589,7,43232,95,1,-1,-1
46590,7,43233,100,1,-1,-1
46591,7,43234,123,2,-1,-1
46592,7,43235,126,1,-1,-1
46593,7,43236,134,1,-1,-1
46594,7,43237,141,1,-1,-1
46595,7,43238,149,1,-1,-1
46596,7,43239,169,1,-1,-1
46597,7,43240,171,1,-1,-1
46598,7,43241,186,1,-1,-1
46599,7,43242,95,1,-1,-1
46600,7,43243,135,8,-1,-1
46601,7,43244,140,1,-1,-1
46602,7,43245,120,4,-1,-1
46603,7,43246,130,1,-1,-1
46604,7,43247,140,4,-1,-1
46605,7,43248,100,2,-1,-1
46606,7,43249,119,1,-1,-1
46607,7,43250,120,2,-1,-1
46608,7,43251,121,1,-1,-1
46609,7,43252,126,1,-1,-1
46610,7,43253,130,1,-1,-1
46611,7,43254,136,1,-1,-1
46612,7,43255,138,1,-1,-1
46613,7,43256,140,2,-1,-1
46614,7,43257,119,1,-1,-1
46615,7,43258,120,2,-1,-1
46616,7,43259,121,1,-1,-1
46617,7,43260,126,1,-1,-1
46618,7,43261,136,1,-1,-1
46619,7,43262,140,2,-1,-1
46620,7,43263,169,1,-1,-1
46621,7,43264,123,1,-1,-1
46622,7,43265,130,2,-1,-1
46623,7,43266,136,1,-1,-1
46624,7,43267,138,1,-1,-1
46625,7,43268,145,2,-1,-1
46626,7,43269,169,1,-1,-1
46627,7,43270,186,1,-1,-1
46628,7,43271,123,1,-1,-1
46629,7,43272,126,1,-1,-1
46630,7,43273,139,1,-1,-1
46631,7,43274,140,2,-1,-1
46632,7,43275,141,1,-1,-1
46633,7,43276,169,1,-1,-1
46634,7,43277,171,1,-1,-1
46635,7,43278,179,1,-1,-1
46636,7,43279,130,1,-1,-1
46637,7,43280,136,1,-1,-1
46638,7,43281,140,2,-1,-1
46639,7,43282,169,1,-1,-1
46640,7,43283,134,1,-1,-1
46641,7,43284,139,1,-1,-1
46642,7,43285,140,1,-1,-1
46643,7,43286,141,1,-1,-1
46644,7,43287,169,1,-1,-1
46645,7,43288,171,2,-1,-1
46646,7,43289,134,2,-1,-1
46647,7,43290,139,1,-1,-1
46648,7,43291,140,1,-1,-1
46649,7,43292,141,1,-1,-1
46650,7,43293,149,2,-1,-1
46651,7,43294,169,1,-1,-1
46652,7,43295,186,2,-1,-1
46653,7,43296,136,1,-1,-1
46654,7,43297,140,1,-1,-1
46655,7,43298,169,1,-1,-1
46656,7,43299,179,1,-1,-1
46657,7,43300,186,2,-1,-1
46658,7,43301,139,2,-1,-1
46659,7,43302,169,1,-1,-1
46660,7,43303,139,2,-1,-1
46661,7,43304,140,1,-1,-1
46662,7,43305,179,2,-1,-1
46663,7,43306,87,1,-1,-1
46664,7,43307,94,1,-1,-1
46665,7,43308,118,1,-1,-1
46666,7,43309,121,1,-1,-1
46667,7,43310,151,1,-1,-1
46668,7,43311,161,1,-1,-1
46669,7,43312,162,1,-1,-1
46670,7,43313,164,2,-1,-1
46671,7,43314,169,1,-1,-1
46672,7,43315,172,1,-1,-1
46673,7,43316,176,2,-1,-1
46674,7,43317,183,1,-1,-1
46675,7,43318,186,1,-1,-1
46676,7,43319,140,1,-1,-1
46677,7,43320,118,1,-1,-1
46678,7,43321,119,1,-1,-1
46679,7,43322,120,1,-1,-1
46680,7,43323,121,2,-1,-1
46681,7,43324,136,1,-1,-1
46682,7,43325,151,1,-1,-1
46683,7,43326,173,1,-1,-1
46684,7,43327,120,1,-1,-1
46685,7,43328,140,1,-1,-1
46686,7,43329,145,1,-1,-1
46687,7,43330,164,1,-1,-1
46688,7,43331,173,1,-1,-1
46689,7,43332,186,1,-1,-1
46690,7,43333,119,1,-1,-1
46691,7,43334,120,1,-1,-1
46692,7,43335,121,1,-1,-1
46693,7,43336,145,1,-1,-1
46694,7,43337,173,1,-1,-1
46695,7,43338,176,2,-1,-1
46696,7,43339,181,1,-1,-1
46697,7,43340,186,1,-1,-1
46698,7,43341,121,1,-1,-1
46699,7,43342,126,1,-1,-1
46700,7,43343,161,1,-1,-1
46701,7,43344,164,1,-1,-1
46702,7,43345,172,1,-1,-1
46703,7,43346,176,1,-1,-1
46704,7,43347,183,1,-1,-1
46705,7,43348,186,1,-1,-1
46706,7,43349,140,1,-1,-1
46707,7,43350,147,1,-1,-1
46708,7,43351,151,1,-1,-1
46709,7,43352,169,1,-1,-1
46710,7,43353,172,1,-1,-1
46711,7,43354,173,1,-1,-1
46712,7,43355,183,1,-1,-1
46713,7,43356,147,1,-1,-1
46714,7,43357,151,1,-1,-1
46715,7,43358,161,1,-1,-1
46716,7,43359,164,1,-1,-1
46717,7,43360,169,2,-1,-1
46718,7,43361,145,1,-1,-1
46719,7,43362,147,1,-1,-1
46720,7,43363,161,1,-1,-1
46721,7,43364,164,1,-1,-1
46722,7,43365,169,2,-1,-1
46723,7,43366,173,1,-1,-1
46724,7,43367,169,1,-1,-1
46725,7,43368,140,1,-1,-1
46726,7,43369,147,1,-1,-1
46727,7,43370,147,1,-1,-1
46728,7,43371,162,1,-1,-1
46729,7,43372,172,1,-1,-1
46730,7,43373,176,1,-1,-1
46731,7,43374,164,1,-1,-1
46732,7,43375,173,1,-1,-1
46733,7,43376,181,1,-1,-1
46734,7,43377,186,1,-1,-1
46735,7,43378,164,2,-1,-1
46736,7,43379,169,2,-1,-1
46737,7,43380,181,2,-1,-1
46738,7,43381,172,1,-1,-1
46739,7,43382,183,2,-1,-1
46740,7,43383,186,2,-1,-1
46741,7,43384,186,1,-1,-1
46742,7,43385,183,4,-1,-1
46743,7,43386,186,2,-1,-1
46744,7,43387,118,1,-1,-1
46745,7,43388,119,1,-1,-1
46746,7,43389,141,1,-1,-1
46747,7,43390,150,1,-1,-1
46748,7,43391,151,1,-1,-1
46749,7,43392,171,1,-1,-1
46750,7,43393,172,1,-1,-1
46751,7,43394,173,1,-1,-1
46752,7,43395,94,1,-1,-1
46753,7,43396,118,1,-1,-1
46754,7,43397,121,1,-1,-1
46755,7,43398,126,2,-1,-1
46756,7,43399,127,1,-1,-1
46757,7,43400,172,1,-1,-1
46758,7,43401,175,1,-1,-1
46759,7,43402,176,1,-1,-1
46760,7,43403,118,2,-1,-1
46761,7,43404,119,8,-1,-1
46762,7,43405,127,4,-1,-1
46763,7,43406,166,4,-1,-1
46764,7,43407,120,1,-1,-1
46765,7,43408,126,1,-1,-1
46766,7,43409,166,1,-1,-1
46767,7,43410,169,1,-1,-1
46768,7,43411,186,1,-1,-1
46769,7,43412,98,1,-1,-1
46770,7,43413,100,1,-1,-1
46771,7,43414,119,1,-1,-1
46772,7,43415,120,1,-1,-1
46773,7,43416,121,1,-1,-1
46774,7,43417,126,1,-1,-1
46775,7,43418,141,1,-1,-1
46776,7,43419,145,1,-1,-1
46777,7,43420,150,1,-1,-1
46778,7,43421,162,2,-1,-1
46779,7,43422,166,1,-1,-1
46780,7,43423,171,1,-1,-1
46781,7,43424,172,1,-1,-1
46782,7,43425,173,1,-1,-1
46783,7,43426,176,1,-1,-1
46784,7,43427,186,1,-1,-1
46785,7,43428,100,1,-1,-1
46786,7,43429,127,2,-1,-1
46787,7,43430,141,1,-1,-1
46788,7,43431,145,1,-1,-1
46789,7,43432,150,1,-1,-1
46790,7,43433,151,1,-1,-1
46791,7,43434,166,1,-1,-1
46792,7,43435,169,1,-1,-1
46793,7,43436,171,1,-1,-1
46794,7,43437,186,1,-1,-1
46795,7,43438,118,1,-1,-1
46796,7,43439,119,2,-1,-1
46797,7,43440,120,1,-1,-1
46798,7,43441,121,1,-1,-1
46799,7,43442,124,1,-1,-1
46800,7,43443,126,1,-1,-1
46801,7,43444,127,2,-1,-1
46802,7,43445,141,1,-1,-1
46803,7,43446,151,1,-1,-1
46804,7,43447,162,2,-1,-1
46805,7,43448,166,1,-1,-1
46806,7,43449,169,1,-1,-1
46807,7,43450,171,1,-1,-1
46808,7,43451,172,1,-1,-1
46809,7,43452,186,1,-1,-1
46810,7,43453,121,1,-1,-1
46811,7,43454,161,1,-1,-1
46812,7,43455,172,1,-1,-1
46813,7,43456,176,1,-1,-1
46814,7,43457,186,1,-1,-1
46815,7,43458,126,1,-1,-1
46816,7,43459,127,2,-1,-1
46817,7,43460,141,1,-1,-1
46818,7,43461,151,1,-1,-1
46819,7,43462,166,2,-1,-1
46820,7,43463,141,1,-1,-1
46821,7,43464,151,1,-1,-1
46822,7,43465,166,1,-1,-1
46823,7,43466,169,1,-1,-1
46824,7,43467,172,1,-1,-1
46825,7,43468,175,1,-1,-1
46826,7,43469,126,1,-1,-1
46827,7,43470,141,1,-1,-1
46828,7,43471,145,1,-1,-1
46829,7,43472,151,1,-1,-1
46830,7,43473,166,1,-1,-1
46831,7,43474,169,1,-1,-1
46832,7,43475,171,1,-1,-1
46833,7,43476,173,1,-1,-1
46834,7,43477,145,2,-1,-1
46835,7,43478,151,1,-1,-1
46836,7,43479,166,1,-1,-1
46837,7,43480,169,1,-1,-1
46838,7,43481,172,1,-1,-1
46839,7,43482,175,1,-1,-1
46840,7,43483,145,1,-1,-1
46841,7,43484,172,1,-1,-1
46842,7,43485,161,1,-1,-1
46843,7,43486,169,1,-1,-1
46844,7,43487,172,1,-1,-1
46845,7,43488,175,1,-1,-1
46846,7,43489,176,1,-1,-1
46847,7,43490,186,1,-1,-1
46848,7,43491,161,1,-1,-1
46849,7,43492,166,1,-1,-1
46850,7,43493,169,1,-1,-1
46851,7,43494,173,1,-1,-1
46852,7,43495,176,1,-1,-1
46853,7,43496,169,1,-1,-1
46854,7,43497,172,1,-1,-1
46855,7,43498,172,1,-1,-1
46856,7,43499,173,2,-1,-1
46857,7,43500,175,1,-1,-1
46858,7,43501,186,4,-1,-1
46859,7,43502,92,1,-1,-1
46860,7,43503,93,1,-1,-1
46861,7,43504,95,1,-1,-1
46862,7,43505,138,2,-1,-1
46863,7,43506,140,1,-1,-1
46864,7,43507,140,2,-1,-1
46865,7,43508,155,1,-1,-1
46866,7,43509,158,2,-1,-1
46867,7,43510,169,2,-1,-1
46868,7,43511,175,1,-1,-1
46869,7,43512,95,1,-1,-1
46870,7,43513,123,2,-1,-1
46871,7,43514,122,2,-1,-1
46872,7,43515,137,1,-1,-1
46873,7,43516,143,2,-1,-1
46874,7,43517,157,2,-1,-1
46875,7,43518,175,2,-1,-1
46876,7,43519,176,2,-1,-1
46877,7,43520,125,4,-1,-1
46878,7,43521,125,2,-1,-1
46879,7,43522,93,2,-1,-1
46880,7,43523,98,2,-1,-1
46881,7,43524,121,2,-1,-1
46882,7,43525,138,1,-1,-1
46883,7,43526,141,2,-1,-1
46884,7,43527,150,2,-1,-1
46885,7,43528,113,1,-1,-1
46886,7,43529,121,4,-1,-1
46887,7,43530,122,1,-1,-1
46888,7,43531,123,1,-1,-1
46889,7,43532,124,1,-1,-1
46890,7,43533,126,1,-1,-1
46891,7,43534,137,1,-1,-1
46892,7,43535,138,1,-1,-1
46893,7,43536,140,1,-1,-1
46894,7,43537,151,1,-1,-1
46895,7,43538,157,1,-1,-1
46896,7,43539,158,2,-1,-1
46897,7,43540,172,1,-1,-1
46898,7,43541,179,2,-1,-1
46899,7,43542,93,1,-1,-1
46900,7,43543,98,2,-1,-1
46901,7,43544,113,1,-1,-1
46902,7,43545,118,1,-1,-1
46903,7,43546,120,1,-1,-1
46904,7,43547,123,1,-1,-1
46905,7,43548,124,1,-1,-1
46906,7,43549,125,1,-1,-1
46907,7,43550,127,1,-1,-1
46908,7,43551,138,1,-1,-1
46909,7,43552,139,1,-1,-1
46910,7,43553,141,2,-1,-1
46911,7,43554,143,1,-1,-1
46912,7,43555,148,1,-1,-1
46913,7,43556,150,1,-1,-1
46914,7,43557,151,1,-1,-1
46915,7,43558,173,1,-1,-1
46916,7,43559,98,4,-1,-1
46917,7,43560,113,1,-1,-1
46918,7,43561,118,1,-1,-1
46919,7,43562,120,1,-1,-1
46920,7,43563,124,1,-1,-1
46921,7,43564,127,2,-1,-1
46922,7,43565,137,2,-1,-1
46923,7,43566,140,1,-1,-1
46924,7,43567,143,2,-1,-1
46925,7,43568,151,1,-1,-1
46926,7,43569,157,2,-1,-1
46927,7,43570,118,1,-1,-1
46928,7,43571,124,2,-1,-1
46929,7,43572,137,4,-1,-1
46930,7,43573,139,2,-1,-1
46931,7,43574,141,2,-1,-1
46932,7,43575,143,4,-1,-1
46933,7,43576,150,2,-1,-1
46934,7,43577,171,2,-1,-1
46935,7,43578,158,1,-1,-1
46936,7,43579,173,2,-1,-1
46937,7,43580,122,1,-1,-1
46938,7,43581,123,2,-1,-1
46939,7,43582,137,1,-1,-1
46940,7,43583,138,1,-1,-1
46941,7,43584,139,3,-1,-1
46942,7,43585,151,1,-1,-1
46943,7,43586,157,1,-1,-1
46944,7,43587,172,1,-1,-1
46945,7,43588,122,2,-1,-1
46946,7,43589,124,2,-1,-1
46947,7,43590,125,2,-1,-1
46948,7,43591,137,4,-1,-1
46949,7,43592,138,4,-1,-1
46950,7,43593,139,2,-1,-1
46951,7,43594,140,2,-1,-1
46952,7,43595,171,2,-1,-1
46953,7,43596,124,1,-1,-1
46954,7,43597,125,1,-1,-1
46955,7,43598,138,1,-1,-1
46956,7,43599,139,1,-1,-1
46957,7,43600,140,1,-1,-1
46958,7,43601,141,1,-1,-1
46959,7,43602,151,1,-1,-1
46960,7,43603,179,1,-1,-1
46961,7,43604,124,1,-1,-1
46962,7,43605,125,4,-1,-1
46963,7,43606,127,1,-1,-1
46964,7,43607,140,2,-1,-1
46965,7,43608,148,1,-1,-1
46966,7,43609,125,1,-1,-1
46967,7,43610,137,2,-1,-1
46968,7,43611,138,1,-1,-1
46969,7,43612,140,1,-1,-1
46970,7,43613,143,1,-1,-1
46971,7,43614,148,1,-1,-1
46972,7,43615,150,1,-1,-1
46973,7,43616,151,1,-1,-1
46974,7,43617,179,1,-1,-1
46975,7,43618,138,2,-1,-1
46976,7,43619,143,1,-1,-1
46977,7,43620,127,1,-1,-1
46978,7,43621,139,3,-1,-1
46979,7,43622,143,1,-1,-1
46980,7,43623,148,1,-1,-1
46981,7,43624,151,1,-1,-1
46982,7,43625,172,1,-1,-1
46983,7,43626,139,1,-1,-1
46984,7,43627,143,2,-1,-1
46985,7,43628,158,1,-1,-1
46986,7,43629,172,1,-1,-1
46987,7,43630,139,2,-1,-1
46988,7,43631,171,2,-1,-1
46989,7,43632,139,1,-1,-1
46990,7,43633,140,2,-1,-1
46991,7,43634,151,2,-1,-1
46992,7,43635,158,1,-1,-1
46993,7,43636,171,1,-1,-1
46994,7,43637,179,1,-1,-1
46995,7,43638,140,1,-1,-1
46996,7,43639,143,1,-1,-1
46997,7,43640,151,1,-1,-1
46998,7,43641,151,1,-1,-1
46999,7,43642,157,1,-1,-1
47000,7,43643,171,1,-1,-1
47001,7,43644,172,1,-1,-1
47002,7,43645,157,1,-1,-1
47003,7,43646,179,1,-1,-1
47004,7,43647,158,1,-1,-1
47005,7,43648,171,1,-1,-1
47006,7,43649,179,1,-1,-1
47007,7,43650,157,1,-1,-1
47008,7,43651,172,1,-1,-1
47009,7,43652,179,1,-1,-1
47010,7,43653,158,1,-1,-1
47011,7,43654,179,1,-1,-1
47012,7,43655,179,2,-1,-1
47013,7,43656,179,1,-1,-1
47014,7,43657,109,1,-1,-1
47015,7,43658,118,1,-1,-1
47016,7,43659,138,2,-1,-1
47017,7,43660,150,1,-1,-1
47018,7,43661,176,4,-1,-1
47019,7,43662,140,1,-1,-1
47020,7,43663,169,1,-1,-1
47021,7,43664,118,2,-1,-1
47022,7,43665,140,1,-1,-1
47023,7,43666,141,2,-1,-1
47024,7,43667,150,2,-1,-1
47025,7,43668,118,1,-1,-1
47026,7,43669,147,2,-1,-1
47027,7,43670,150,2,-1,-1
47028,7,43671,121,2,-1,-1
47029,7,43672,140,1,-1,-1
47030,7,43673,141,2,-1,-1
47031,7,43674,147,2,-1,-1
47032,7,43675,158,4,-1,-1
47033,7,43676,147,2,-1,-1
47034,7,43677,123,2,-1,-1
47035,7,43678,158,4,-1,-1
47036,7,43679,164,2,-1,-1
47037,7,43680,166,2,-1,-1
47038,7,43681,169,2,-1,-1
47039,7,43682,118,4,-1,-1
47040,7,43683,120,4,-1,-1
47041,7,43684,126,2,-1,-1
47042,7,43685,127,2,-1,-1
47043,7,43686,158,4,-1,-1
47044,7,43687,166,4,-1,-1
47045,7,43688,126,4,-1,-1
47046,7,43689,130,4,-1,-1
47047,7,43690,155,1,-1,-1
47048,7,43691,158,2,-1,-1
47049,7,43692,166,4,-1,-1
47050,7,43693,130,4,-1,-1
47051,7,43694,166,4,-1,-1
47052,7,43695,169,4,-1,-1
47053,7,43696,123,4,-1,-1
47054,7,43697,138,2,-1,-1
47055,7,43698,147,1,-1,-1
47056,7,43699,151,1,-1,-1
47057,7,43700,169,1,-1,-1
47058,7,43701,172,1,-1,-1
47059,7,43702,127,2,-1,-1
47060,7,43703,130,2,-1,-1
47061,7,43704,137,1,-1,-1
47062,7,43705,147,1,-1,-1
47063,7,43706,161,1,-1,-1
47064,7,43707,166,2,-1,-1
47065,7,43708,181,2,-1,-1
47066,7,43709,130,2,-1,-1
47067,7,43710,138,4,-1,-1
47068,7,43711,147,1,-1,-1
47069,7,43712,151,1,-1,-1
47070,7,43713,158,2,-1,-1
47071,7,43714,172,2,-1,-1
47072,7,43715,168,24,-1,-1
47073,7,43716,166,2,-1,-1
47074,7,43717,139,2,-1,-1
47075,7,43718,166,4,-1,-1
47076,7,43719,140,8,-1,-1
47077,7,43720,166,4,-1,-1
47078,7,43721,137,1,-1,-1
47079,7,43722,140,1,-1,-1
47080,7,43723,155,2,-1,-1
47081,7,43724,166,1,-1,-1
47082,7,43725,169,1,-1,-1
47083,7,43726,179,1,-1,-1
47084,7,43727,140,1,-1,-1
47085,7,43728,141,2,-1,-1
47086,7,43729,169,1,-1,-1
47087,7,43730,137,1,-1,-1
47088,7,43731,140,1,-1,-1
47089,7,43732,155,2,-1,-1
47090,7,43733,166,1,-1,-1
47091,7,43734,169,1,-1,-1
47092,7,43735,179,1,-1,-1
47093,7,43736,157,2,-1,-1
47094,7,43737,164,1,-1,-1
47095,7,43738,166,1,-1,-1
47096,7,43739,164,4,-1,-1
47097,7,43740,179,1,-1,-1
47098,7,43741,179,1,-1,-1
47099,7,43742,118,1,-1,-1
47100,7,43743,139,1,-1,-1
47101,7,43744,145,1,-1,-1
47102,7,43745,166,2,-1,-1
47103,7,43746,118,1,-1,-1
47104,7,43747,120,1,-1,-1
47105,7,43748,121,1,-1,-1
47106,7,43749,126,1,-1,-1
47107,7,43750,172,1,-1,-1
47108,7,43751,118,2,-1,-1
47109,7,43752,121,1,-1,-1
47110,7,43753,126,1,-1,-1
47111,7,43754,139,1,-1,-1
47112,7,43755,157,2,-1,-1
47113,7,43756,166,1,-1,-1
47114,7,43757,176,1,-1,-1
47115,7,43758,138,2,-1,-1
47116,7,43759,150,1,-1,-1
47117,7,43760,166,1,-1,-1
47118,7,43761,172,1,-1,-1
47119,7,43762,176,2,-1,-1
47120,7,43763,124,1,-1,-1
47121,7,43764,126,1,-1,-1
47122,7,43765,139,1,-1,-1
47123,7,43766,140,1,-1,-1
47124,7,43767,166,1,-1,-1
47125,7,43768,173,2,-1,-1
47126,7,43769,139,1,-1,-1
47127,7,43770,138,1,-1,-1
47128,7,43771,150,1,-1,-1
47129,7,43772,157,2,-1,-1
47130,7,43773,166,1,-1,-1
47131,7,43774,138,2,-1,-1
47132,7,43775,176,4,-1,-1
47133,7,43776,176,1,-1,-1
47134,7,43777,166,1,-1,-1
47135,7,43778,172,1,-1,-1
47136,7,43779,157,2,-1,-1
47137,7,43780,172,1,-1,-1
47138,7,43781,121,1,-1,-1
47139,7,43782,166,1,-1,-1
47140,7,43783,179,1,-1,-1
47141,7,43784,140,2,-1,-1
47142,7,43785,151,1,-1,-1
47143,7,43786,166,1,-1,-1
47144,7,43787,172,1,-1,-1
47145,7,43788,179,1,-1,-1
47146,7,43789,151,2,-1,-1
47147,7,43790,179,2,-1,-1
47148,7,43791,127,2,-1,-1
47149,7,43792,147,2,-1,-1
47150,7,43793,155,2,-1,-1
47151,7,43794,161,2,-1,-1
47152,7,43795,179,2,-1,-1
47153,7,43796,139,1,-1,-1
47154,7,43797,179,1,-1,-1
47155,7,43798,161,1,-1,-1
47156,7,43799,172,1,-1,-1
47157,7,43800,179,2,-1,-1
47158,7,43801,164,2,-1,-1
47159,7,43802,176,2,-1,-1
47160,7,43803,179,1,-1,-1
47161,7,43804,172,4,-1,-1
47162,7,43805,176,2,-1,-1
47163,7,43806,179,1,-1,-1
47164,7,43807,161,1,-1,-1
47165,7,43808,179,1,-1,-1
47166,7,43809,161,2,-1,-1
47167,7,43810,179,4,-1,-1
47168,7,43811,147,4,-1,-1
47169,7,43812,95,8,-1,-1
47170,7,43813,159,128,-1,-1
47171,7,43814,99,4,-1,-1
47172,7,43815,101,1,-1,-1
47173,7,43816,110,1,-1,-1
47174,7,43817,113,2,-1,-1
47175,7,43818,125,1,-1,-1
47176,7,43819,95,16,-1,-1
47177,7,43820,153,192,-1,-1
47178,7,43821,101,4,-1,-1
47179,7,43822,110,8,-1,-1
47180,7,43823,125,8,-1,-1
47181,7,43824,131,2,-1,-1
47182,7,43825,140,8,-1,-1
47183,7,43826,167,4,-1,-1
47184,7,43827,175,4,-1,-1
47185,7,43828,82,4,-1,-1
47186,7,43829,110,2,-1,-1
47187,7,43830,125,2,-1,-1
47188,7,43831,132,4,-1,-1
47189,7,43832,135,4,-1,-1
47190,7,43833,136,4,-1,-1
47191,7,43834,140,2,-1,-1
47192,7,43835,99,2,-1,-1
47193,7,43836,101,1,-1,-1
47194,7,43837,99,1,-1,-1
47195,7,43838,101,1,-1,-1
47196,7,43839,110,1,-1,-1
47197,7,43840,110,1,-1,-1
47198,7,43841,125,1,-1,-1
47199,7,43842,132,2,-1,-1
47200,7,43843,140,1,-1,-1
47201,7,43844,174,1,-1,-1
47202,7,43845,175,1,-1,-1
47203,7,43846,110,1,-1,-1
47204,7,43847,113,1,-1,-1
47205,7,43848,125,1,-1,-1
47206,7,43849,127,1,-1,-1
47207,7,43850,131,1,-1,-1
47208,7,43851,132,1,-1,-1
47209,7,43852,140,2,-1,-1
47210,7,43853,146,1,-1,-1
47211,7,43854,147,1,-1,-1
47212,7,43855,150,1,-1,-1
47213,7,43856,174,1,-1,-1
47214,7,43857,175,1,-1,-1
47215,7,43858,178,1,-1,-1
47216,7,43859,179,2,-1,-1
47217,7,43860,184,1,-1,-1
47218,7,43861,125,1,-1,-1
47219,7,43862,127,1,-1,-1
47220,7,43863,131,1,-1,-1
47221,7,43864,136,1,-1,-1
47222,7,43865,146,2,-1,-1
47223,7,43866,150,1,-1,-1
47224,7,43867,174,2,-1,-1
47225,7,43868,184,1,-1,-1
47226,7,43869,125,1,-1,-1
47227,7,43870,136,4,-1,-1
47228,7,43871,131,2,-1,-1
47229,7,43872,147,1,-1,-1
47230,7,43873,184,2,-1,-1
47231,7,43874,110,16,-1,-1
47232,7,43875,125,8,-1,-1
47233,7,43876,163,576,-1,-1
47234,7,43877,113,1,-1,-1
47235,7,43878,118,2,-1,-1
47236,7,43879,127,2,-1,-1
47237,7,43880,118,1,-1,-1
47238,7,43881,167,1,-1,-1
47239,7,43882,125,1,-1,-1
47240,7,43883,140,1,-1,-1
47241,7,43884,146,1,-1,-1
47242,7,43885,167,1,-1,-1
47243,7,43886,178,1,-1,-1
47244,7,43887,184,1,-1,-1
47245,7,43888,185,2,-1,-1
47246,7,43889,146,1,-1,-1
47247,7,43890,167,2,-1,-1
47248,7,43891,175,1,-1,-1
47249,7,43892,184,1,-1,-1
47250,7,43893,167,1,-1,-1
47251,7,43894,167,2,-1,-1
47252,7,43895,140,2,-1,-1
47253,7,43896,146,2,-1,-1
47254,7,43897,175,1,-1,-1
47255,7,43898,178,1,-1,-1
47256,7,43899,167,2,-1,-1
47257,7,43900,88,1,-1,-1
47258,7,43901,100,2,-1,-1
47259,7,43902,101,2,-1,-1
47260,7,43903,115,4,-1,-1
47261,7,43904,85,2,-1,-1
47262,7,43905,88,1,-1,-1
47263,7,43906,100,2,-1,-1
47264,7,43907,101,2,-1,-1
47265,7,43908,104,4,-1,-1
47266,7,43909,114,2,-1,-1
47267,7,43910,134,4,-1,-1
47268,7,43911,180,8,-1,-1
47269,7,43912,101,1,-1,-1
47270,7,43913,103,2,-1,-1
47271,7,43914,104,1,-1,-1
47272,7,43915,125,1,-1,-1
47273,7,43916,132,2,-1,-1
47274,7,43917,98,2,-1,-1
47275,7,43918,99,1,-1,-1
47276,7,43919,100,1,-1,-1
47277,7,43920,101,1,-1,-1
47278,7,43921,103,1,-1,-1
47279,7,43922,104,1,-1,-1
47280,7,43923,113,1,-1,-1
47281,7,43924,115,1,-1,-1
47282,7,43925,120,2,-1,-1
47283,7,43926,124,1,-1,-1
47284,7,43927,125,2,-1,-1
47285,7,43928,130,1,-1,-1
47286,7,43929,131,1,-1,-1
47287,7,43930,132,1,-1,-1
47288,7,43931,134,1,-1,-1
47289,7,43932,135,1,-1,-1
47290,7,43933,136,1,-1,-1
47291,7,43934,140,2,-1,-1
47292,7,43935,161,1,-1,-1
47293,7,43936,172,1,-1,-1
47294,7,43937,173,1,-1,-1
47295,7,43938,175,2,-1,-1
47296,7,43939,179,2,-1,-1
47297,7,43940,180,1,-1,-1
47298,7,43941,181,1,-1,-1
47299,7,43942,182,1,-1,-1
